pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms
10873,DECODE,2,0,2,1474.00,6.86
4444,DECODE,2,0,2,1421.00,6.86
9545,DECODE,1,0,1,1233.00,6.64
10874,DECODE,2,0,2,1475.00,6.84
4445,DECODE,2,0,2,1422.00,6.86
9546,DECODE,1,0,1,1234.00,6.63
10875,DECODE,2,0,2,1476.00,6.94
4446,DECODE,2,0,2,1423.00,6.87
9547,DECODE,1,0,1,1235.00,6.66
4447,DECODE,2,0,2,1424.00,6.86
10876,DECODE,2,0,2,1477.00,7.16
9548,DECODE,1,0,1,1236.00,6.67
4448,DECODE,2,0,2,1425.00,6.85
10877,DECODE,2,0,2,1478.00,6.83
9549,DECODE,1,0,1,1237.00,6.67
4449,DECODE,2,0,2,1426.00,6.82
10878,DECODE,2,0,2,1479.00,6.83
9550,DECODE,1,0,1,1238.00,6.67
4450,DECODE,2,0,2,1427.00,6.81
10879,DECODE,2,0,2,1480.00,6.83
9551,DECODE,1,0,1,1239.00,6.66
4451,DECODE,2,0,2,1428.00,6.81
10880,DECODE,2,0,2,1481.00,6.84
9552,DECODE,1,0,1,1240.00,6.65
4452,DECODE,2,0,2,1429.00,6.82
10881,DECODE,2,0,2,1482.00,6.88
9553,DECODE,1,0,1,1241.00,6.67
4453,DECODE,2,0,2,1430.00,6.91
10882,DECODE,2,0,2,1483.00,6.86
9554,DECODE,1,0,1,1242.00,6.68
4454,DECODE,2,0,2,1431.00,6.89
10883,DECODE,2,0,2,1484.00,6.87
9555,DECODE,1,0,1,1243.00,6.67
4455,DECODE,2,0,2,1432.00,6.86
10884,DECODE,2,0,2,1485.00,6.85
9556,DECODE,1,0,1,1244.00,6.66
4456,DECODE,2,0,2,1433.00,6.91
